Note: must download matrices first under ./dataset/europar/large/ using scripts ./dataset/europar/large/DownloadFigure6.sh and ./dataset/europar/large/ExtractFigure6.sh
filename, num_rows, num_cols, num_nonzeros, row_length_mean, row_length_std_dev, row_length_variation, row_length_skewness, small, big, method1, avg_ms, gflops, gbps, method2, avg_ms, gflops, gbps
/data/ctcyang/GraphBLAS/dataset/europar/large/12month1/12month1.mtx, 12471, 872622, 22624727, 0, 65, 106, 80, 69, 53, 42, 53, 59, 42, 50, 40, 45, 49, 43, 42, 42, 46, 39, 48, 32, 37, 29, 39, 33, 25, 38, 35, 37, 43, 30, 35, 11045, 433, 1814.19, 4554.41, 2.51044, 6.54472, merge path, 52.5382, 55.1212, 3.56756, 
/data/ctcyang/GraphBLAS/dataset/europar/large/144/144.mtx, 144649, 144649, 2148786, 0, 0, 0, 0, 5, 14, 129, 177, 1141, 2080, 3776, 8107, 11897, 16840, 20193, 22010, 20442, 15173, 10182, 6099, 3324, 1611, 825, 373, 152, 70, 29, 0, 0, 0, 0, 0, 0, 0, 14.8552, 2.71831, 0.182988, 0.0742732, merge path, 5.34469, 51.4613, 17.1814, 
/data/ctcyang/GraphBLAS/dataset/europar/large/333SP/333SP.mtx, 3712815, 3712815, 22217266, 0, 0, 1, 2038, 59887, 642300, 2407576, 498965, 96711, 5196, 136, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5.98394, 0.702961, 0.117475, 0.268523, merge path, 58.7855, 48.3761, 35.6134, 
/data/ctcyang/GraphBLAS/dataset/europar/large/AS365/AS365.mtx, 3799275, 3799275, 22736152, 0, 0, 7, 3390, 78002, 1012181, 1762243, 777961, 156458, 8375, 463, 151, 33, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98434, 0.865496, 0.144627, 0.29266, merge path, 60.9999, 47.7087, 35.12, 
/data/ctcyang/GraphBLAS/dataset/europar/large/ASIC_680k/ASIC_680k.mtx, 682862, 682862, 3871773, 0, 75, 0, 583523, 0, 316, 0, 80, 451, 14065, 14705, 9295, 2648, 5744, 5770, 23449, 11787, 3605, 1037, 1190, 558, 239, 3246, 155, 155, 88, 73, 44, 56, 22, 37, 25, 424, 2, 5.66992, 659.807, 116.37, 584.849, merge path, 10.0217, 49.4515, 38.2502, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Bump_2911/Bump_2911.mtx, 2911419, 2911419, 124818481, 58988, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 30, 0, 0, 1011, 0, 0, 519, 0, 0, 2865, 0, 0, 9438, 0, 0, 2838558, 0, 42.872, 6.96867, 0.162546, -4.69845, merge path, 0, inf, inf, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Cube_Coup_dt0/Cube_Coup_dt0.mtx, 2164760, 2164760, 125041385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 0, 0, 56, 0, 0, 0, 3224, 2161464, 0, 57.7622, 4.47162, 0.0774142, -3.01102, merge path, 283.065, 56.5429, 7.48008, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Cube_Coup_dt6/Cube_Coup_dt6.mtx, 2164760, 2164760, 125041385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 0, 0, 56, 0, 0, 0, 3224, 2161464, 0, 57.7622, 4.47162, 0.0774142, -3.01102, merge path, 283.153, 56.5252, 7.47774, 
/data/ctcyang/GraphBLAS/dataset/europar/large/CurlCurl_1/CurlCurl_1.mtx, 226451, 226451, 2245621, 0, 0, 0, 4, 0, 12, 1062, 362, 27243, 9165, 163443, 136, 25024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91659, 1.02419, 0.103281, -0.196567, merge path, 5.57287, 51.5783, 24.1911, 
/data/ctcyang/GraphBLAS/dataset/europar/large/CurlCurl_4/CurlCurl_4.mtx, 2380515, 2380515, 24135353, 0, 0, 0, 4, 0, 12, 2136, 720, 118441, 39727, 1910525, 296, 308654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.1387, 0.855868, 0.0844159, 0.396183, merge path, 59.6619, 51.7806, 23.8247, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Delor295K/Delor295K.mtx, 295734, 1823928, 2401323, 0, 0, 7476, 36, 14871, 1689, 1770, 126123, 81, 78057, 249, 65382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11987, 2.11239, 0.26015, -0.497448, merge path, 6.06304, 50.6956, 28.3372, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Emilia_923/Emilia_923.mtx, 923136, 923136, 40082071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 95, 1, 0, 531, 0, 0, 2355, 0, 0, 5214, 0, 0, 914925, 0, 43.4195, 3.72073, 0.0856927, -1.40523, merge path, 91.1736, 56.2718, 8.74151, 
/data/ctcyang/GraphBLAS/dataset/europar/large/F1/F1.mtx, 343791, 343791, 26493323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29, 80, 58, 325, 2690, 0, 41, 340558, 0, 77.0623, 40.8091, 0.52956, 2.7617, merge path, 59.6234, 56.8761, 6.53003, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Fault_639/Fault_639.mtx, 638802, 638802, 27975763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 33, 0, 0, 144, 0, 0, 366, 0, 0, 2232, 0, 0, 5132, 1, 0, 630891, 0, 43.7941, 5.16121, 0.117852, 2.76237, merge path, 63.616, 56.2893, 8.69951, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Flan_1565/Flan_1565.mtx, 1564794, 1564794, 115841251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1564770, 0, 74.0297, 11.4317, 0.15442, -1.45649, merge path, 259.768, 57.0806, 6.67583, 
/data/ctcyang/GraphBLAS/dataset/europar/large/FullChip/FullChip.mtx, 2987012, 2987012, 26621990, 0, 13, 1816, 1918, 23650, 1142423, 408514, 408674, 333344, 164733, 129690, 195280, 82708, 20852, 14457, 8221, 6432, 4662, 4270, 2832, 3088, 1921, 2828, 1407, 1308, 1199, 1024, 991, 1401, 738, 1161, 660, 14797, 4, 8.91258, 1806.8, 202.725, 1224.72, merge path, 66.5497, 51.204, 26.3604, 
/data/ctcyang/GraphBLAS/dataset/europar/large/GL7d17/GL7d17.mtx, 1548650, 955128, 25978098, 1, 1, 28, 54, 157, 319, 738, 1509, 3532, 5631, 10888, 15488, 18471, 23922, 86641, 199826, 63751, 304411, 812056, 32, 27, 9, 12, 16, 36, 45, 38, 36, 54, 76, 62, 8, 775, 0, 16.7747, 1.9801, 0.118041, 0.7489, merge path, 65.5973, 50.6911, 15.3502, 
/data/ctcyang/GraphBLAS/dataset/europar/large/GL7d18/GL7d18.mtx, 1955309, 1548650, 35590540, 0, 1, 7, 34, 51, 163, 318, 717, 1574, 3462, 5410, 14060, 13290, 12133, 17483, 69118, 135056, 59559, 386278, 1232249, 76, 66, 21, 38, 61, 104, 159, 160, 92, 65, 113, 153, 3238, 0, 18.202, 2.15359, 0.118316, 7.05585, merge path, 89.5243, 50.8866, 14.4504, 
/data/ctcyang/GraphBLAS/dataset/europar/large/GL7d19/GL7d19.mtx, 1911130, 1955309, 37322725, 0, 0, 0, 9, 12, 46, 111, 199, 484, 1095, 2420, 4194, 13556, 9207, 11452, 11144, 46462, 59120, 49710, 349654, 1341993, 128, 101, 35, 56, 99, 183, 344, 446, 302, 81, 135, 8352, 0, 19.5291, 2.85415, 0.146148, 11.1817, merge path, 93.8804, 50.8872, 13.6847, 
/data/ctcyang/GraphBLAS/dataset/europar/large/GL7d20/GL7d20.mtx, 1437547, 1911130, 29893084, 1, 0, 2, 1, 14, 36, 62, 189, 225, 489, 900, 2479, 3335, 9206, 7488, 13293, 7340, 24110, 18191, 37901, 266017, 1029539, 195, 119, 36, 52, 109, 214, 451, 836, 710, 93, 13914, 0, 20.7945, 4.14027, 0.199104, 10.2497, merge path, 75.1451, 50.919, 13.0537, 
/data/ctcyang/GraphBLAS/dataset/europar/large/GL7d21/GL7d21.mtx, 822922, 1437547, 18174775, 0, 2, 2, 10, 16, 38, 75, 126, 282, 506, 702, 1134, 3980, 2586, 5051, 7107, 13589, 3921, 8283, 6393, 22041, 167520, 560169, 216, 126, 50, 81, 125, 152, 384, 1060, 1059, 16136, 0, 22.0857, 6.0684, 0.274767, 8.91991, merge path, 45.4309, 51.2069, 12.5471, 
/data/ctcyang/GraphBLAS/dataset/europar/large/GL7d23/GL7d23.mtx, 105054, 349443, 2695430, 0, 0, 1, 0, 1, 4, 16, 9, 48, 65, 125, 263, 357, 414, 1768, 299, 666, 1943, 5824, 185, 352, 801, 3087, 21517, 58908, 49, 55, 49, 84, 95, 58, 174, 7837, 0, 25.6576, 13.5386, 0.527664, 8.85552, merge path, 6.61806, 52.1324, 11.4492, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Ga41As41H72/Ga41As41H72.mtx, 268096, 268096, 18220381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 575, 4225, 2640, 2568, 2528, 2448, 2856, 2784, 3168, 2856, 4248, 4392, 4344, 4760, 6096, 217608, 0, 67.9622, 105.388, 1.55068, 2.90932, merge path, 40.7263, 57.2654, 6.97585, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Geo_1438/Geo_1438.mtx, 1437960, 1437960, 61718731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 15, 0, 0, 144, 0, 0, 923, 1, 0, 6867, 0, 0, 24582, 0, 0, 1405425, 0, 42.921, 4.3986, 0.102481, -1.40518, merge path, 140.577, 56.197, 8.79047, 
/data/ctcyang/GraphBLAS/dataset/europar/large/H2O/H2O.mtx, 67024, 67024, 2149713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 99, 80, 182, 232, 1044, 658, 774, 692, 794, 836, 974, 1122, 1168, 1556, 1694, 1928, 4722, 4700, 43754, 0, 32.0738, 4.801, 0.149686, -1.44269, merge path, 5.06806, 54.2936, 10.2173, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Hook_1498/Hook_1498.mtx, 1498023, 1498023, 59419423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 3366, 0, 0, 235010, 1, 0, 64341, 0, 0, 69111, 0, 0, 100482, 0, 0, 1025628, 0, 39.6652, 13.9538, 0.351789, 0.044577, merge path, 136.17, 55.8544, 9.16749, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Long_Coup_dt0/Long_Coup_dt0.mtx, 1470152, 1470152, 85618841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 108, 0, 0, 0, 815, 1469205, 0, 58.2381, 6.6625, 0.114401, 15.5559, merge path, 193.937, 56.509, 7.44337, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Long_Coup_dt6/Long_Coup_dt6.mtx, 1470152, 1470152, 85618841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 108, 0, 0, 0, 815, 1469205, 0, 58.2381, 6.6625, 0.114401, 15.5559, merge path, 193.843, 56.5364, 7.44699, 
/data/ctcyang/GraphBLAS/dataset/europar/large/M6/M6.mtx, 3501776, 3501776, 21003872, 0, 0, 0, 131, 55168, 914656, 1676430, 700551, 146681, 7948, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99806, 0.844716, 0.140832, 0.358693, merge path, 56.2083, 47.8309, 35.1362, 
/data/ctcyang/GraphBLAS/dataset/europar/large/ML_Geer/ML_Geer.mtx, 1504002, 1504002, 110879972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1503994, 0, 73.7233, 2.50687, 0.0340038, -10.3106, merge path, 249.072, 56.982, 6.6772, 
/data/ctcyang/GraphBLAS/dataset/europar/large/ML_Laplace/ML_Laplace.mtx, 377002, 377002, 27689972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 376994, 0, 73.4478, 3.52481, 0.0479907, -7.21436, merge path, 62.1886, 56.993, 6.69018, 
/data/ctcyang/GraphBLAS/dataset/europar/large/NLR/NLR.mtx, 4163763, 4163763, 24975952, 0, 0, 0, 335, 63591, 1075249, 2021763, 821288, 170991, 9714, 447, 113, 105, 61, 40, 28, 18, 10, 6, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99841, 0.841931, 0.140359, 0.423089, merge path, 66.8919, 47.7924, 35.106, 
/data/ctcyang/GraphBLAS/dataset/europar/large/PFlow_742/PFlow_742.mtx, 742793, 742793, 36395669, 57650, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 2, 0, 0, 4, 335, 2104, 0, 2, 0, 854, 1, 162, 49, 5, 6, 18784, 1, 45779, 616888, 0, 48.9984, 19.9725, 0.407614, -0.585212, merge path, 0, inf, inf, 
/data/ctcyang/GraphBLAS/dataset/europar/large/RM07R/RM07R.mtx, 381689, 381689, 37464962, 0, 109054, 3, 3, 7, 21, 50, 71, 86, 124, 153, 151, 183, 130, 140, 117, 121, 99, 104, 91, 115, 86, 96, 100, 107, 74, 88, 97, 79, 76, 90, 51, 269922, 0, 98.1557, 68.685, 0.699755, -0.245034, merge path, 82.7055, 57.983, 6.0053, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Serena/Serena.mtx, 1391349, 1391349, 63140353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 273, 0, 0, 3110, 1, 0, 8784, 0, 0, 17949, 0, 0, 33567, 0, 0, 1327659, 0, 45.3807, 9.24593, 0.203742, 0.818786, merge path, 143.752, 56.2217, 8.50814, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Stanford/Stanford.mtx, 281903, 281903, 2312497, 20315, 66816, 69915, 40381, 21052, 12015, 10599, 6069, 3003, 2362, 2066, 2324, 1856, 1425, 1450, 4493, 768, 803, 789, 595, 536, 451, 754, 1956, 1226, 571, 476, 456, 241, 215, 249, 183, 5493, 16, 8.20317, 166.332, 20.2765, 116.239, merge path, 5.95361, 49.7176, 27.5399, 
/data/ctcyang/GraphBLAS/dataset/europar/large/StocF-1465/StocF-1465.mtx, 1465137, 1465137, 19540253, 29103, 2, 2, 11, 69, 215, 898, 2249, 6889, 14388, 43472, 38353, 174774, 95991, 928010, 11920, 106591, 2189, 4986, 1068, 1208, 362, 357, 295, 204, 150, 136, 103, 77, 117, 94, 87, 767, 0, 13.3368, 2.57377, 0.192983, 1.2728, merge path, 0, inf, inf, 
/data/ctcyang/GraphBLAS/dataset/europar/large/TSC_OPF_1047/TSC_OPF_1047.mtx, 8140, 8140, 2008763, 1, 0, 152, 2, 578, 580, 811, 153, 550, 38, 221, 542, 249, 98, 183, 318, 8, 6, 26, 124, 2, 8, 14, 68, 0, 2, 4, 38, 0, 0, 2, 6, 3356, 0, 246.777, 323.646, 1.31149, 1.34163, merge path, 4.30231, 59.7636, 4.7115, 
/data/ctcyang/GraphBLAS/dataset/europar/large/TSOPF_FS_b162_c4/TSOPF_FS_b162_c4.mtx, 40798, 40798, 2387797, 1, 0, 100, 103, 19802, 100, 102, 20, 36, 26, 38, 116, 42, 8, 28, 42, 8, 2, 28, 22, 6, 10, 20, 16, 2, 6, 4, 4, 0, 4, 6, 4, 20092, 25, 58.5273, 495.417, 8.46471, 39.88, merge path, 5.45121, 56.068, 7.3661, 
/data/ctcyang/GraphBLAS/dataset/europar/large/TSOPF_RS_b300_c2/TSOPF_RS_b300_c2.mtx, 28338, 28338, 2943887, 0, 1, 1, 184, 13893, 39, 118, 38, 137, 29, 48, 14, 10, 2, 8, 0, 8, 4, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 13800, 0, 103.885, 102.405, 0.985752, 0.0519982, merge path, 6.42701, 58.6303, 5.93954, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Transport/Transport.mtx, 1602111, 1602111, 23500731, 0, 0, 0, 0, 0, 6, 0, 1014, 2, 1014, 0, 129166, 0, 0, 0, 1470909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.6686, 1.11529, 0.0760321, -3.13693, merge path, 57.1511, 52.6341, 17.7546, 
/data/ctcyang/GraphBLAS/dataset/europar/large/Trec14/Trec14.mtx, 3159, 15905, 2872265, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3156, 0, 909.232, 352.377, 0.387554, -0.27645, merge path, 6.1107, 60.1649, 4.02706, 
/data/ctcyang/GraphBLAS/dataset/europar/large/adaptive/adaptive.mtx, 6815744, 6815744, 27248640, 0, 0, 4, 14328, 6801412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9979, 0.045827, 0.0114628, -21.7538, merge path, 72.0116, 48.4342, 51.8654, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_0_k101/af_0_k101.mtx, 503625, 503625, 17047051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 850, 0, 0, 0, 0, 5905, 0, 0, 0, 0, 840, 0, 0, 496020, 0, 33.8487, 1.25655, 0.0371225, -8.60193, merge path, 39.3588, 55.4392, 10.0676, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_1_k101/af_1_k101.mtx, 503625, 503625, 17047051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 850, 0, 0, 0, 0, 5905, 0, 0, 0, 0, 840, 0, 0, 496020, 0, 33.8487, 1.25655, 0.0371225, -8.60193, merge path, 39.3667, 55.4282, 10.0655, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_2_k101/af_2_k101.mtx, 503625, 503625, 17047051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 850, 0, 0, 0, 0, 5905, 0, 0, 0, 0, 840, 0, 0, 496020, 0, 33.8487, 1.25655, 0.0371225, -8.60193, merge path, 39.3723, 55.4202, 10.0641, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_3_k101/af_3_k101.mtx, 503625, 503625, 17047051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 850, 0, 0, 0, 0, 5905, 0, 0, 0, 0, 840, 0, 0, 496020, 0, 33.8487, 1.25655, 0.0371225, -8.60193, merge path, 39.3849, 55.4025, 10.0609, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell1/af_shell1.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.4947, 55.3683, 10.0565, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell10/af_shell10.mtx, 1508065, 1508065, 51164261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 2610, 0, 0, 0, 0, 5730, 0, 0, 0, 0, 2620, 0, 0, 1497085, 0, 33.9271, 0.901532, 0.0265726, -13.3542, merge path, 118.542, 55.2462, 10.0173, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell2/af_shell2.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.5218, 55.3303, 10.0496, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell3/af_shell3.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.4996, 55.3614, 10.0552, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell4/af_shell4.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.5121, 55.344, 10.052, 
/data/ctcyang/GraphBLAS/dataset/europar/large/af_shell5/af_shell5.mtx, 504855, 504855, 17084021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 0, 4005, 0, 0, 0, 0, 5119, 1, 0, 494455, 0, 33.8395, 1.27521, 0.0376842, -8.07838, merge path, 39.5166, 55.3376, 10.0509, 
