filename, num_rows, num_cols, num_nonzeros, row_length_mean, row_length_std_dev, row_length_variation, row_length_skewness, small, big, method1, avg_ms, gflops, gbps, method2, avg_ms, gflops, gbps, method3, avg_ms, gflops, gbps,
/data/ctcyang/GraphBLAS/dataset/europar/lowd/ASIC_320k/ASIC_320k.mtx, 321821, 321821, 2635364, 0, 75, 0, 541, 153345, 68992, 359, 12186, 2379, 8612, 4567, 26202, 8382, 2708, 12277, 959, 7723, 4548, 996, 3548, 437, 408, 387, 151, 144, 175, 154, 139, 91, 100, 122, 76, 1038, 2, 8.18891, 502.951, 61.4186, 401.038, cusparse, 14.1454, 23.8471, 13.2299, cusparse2, 12.9929, 25.9623, 14.4034, row split, 24.6306, 13.6954, 7.59796, row split2, 25.0738, 13.4534, 7.46367, row split3, 33.4176, 10.0943, 5.60012, row split4, 33.7305, 10.0006, 5.54817, merge path, 6.68928, 50.4279, 27.9765, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/FullChip/FullChip.mtx, 2987012, 2987012, 26621990, 0, 13, 1816, 1918, 23650, 1142423, 408514, 408674, 333344, 164733, 129690, 195280, 82708, 20852, 14457, 8221, 6432, 4662, 4270, 2832, 3088, 1921, 2828, 1407, 1308, 1199, 1024, 991, 1401, 738, 1161, 660, 14797, 4, 8.91258, 1806.8, 202.725, 1224.72, cusparse, 164.168, 20.7569, 10.6858, cusparse2, 231.865, 14.6965, 7.56593, row split, 262.497, 12.9815, 6.68302, row split2, 266.24, 12.7991, 6.58908, row split3, 367.115, 9.28215, 4.77855, row split4, 369.597, 9.21982, 4.74646, merge path, 369.597, 9.21982, 4.74646, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/Stanford/Stanford.mtx, 281903, 281903, 2312497, 20315, 66816, 69915, 40381, 21052, 12015, 10599, 6069, 3003, 2362, 2066, 2324, 1856, 1425, 1450, 4493, 768, 803, 789, 595, 536, 451, 754, 1956, 1226, 571, 476, 456, 241, 215, 249, 183, 5493, 16, 8.20317, 166.332, 20.2765, 116.239, cusparse, 63.58, 4.65554, 2.57883, cusparse2, 10.3205, 28.6808, 15.887, row split, 11.4904, 25.7606, 14.2695, row split2, 12.2788, 24.1066, 13.3533, row split3, 12.5386, 23.607, 13.0766, row split4, 13.2586, 22.3252, 12.3665, merge path, 5.97541, 49.5363, 27.4395, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/c-big/c-big.mtx, 345241, 345241, 1995771, 0, 134516, 8749, 38412, 20718, 8509, 12022, 38133, 40300, 4069, 4672, 4268, 2144, 2398, 3046, 2813, 1115, 397, 516, 5040, 586, 300, 534, 2399, 414, 218, 320, 1836, 390, 174, 246, 1018, 4969, 1, 5.78081, 36.4441, 6.30434, 468.091, cusparse, 8.39267, 30.4383, 23.1286, cusparse2, 6.68323, 38.2239, 29.0444, row split, 10.7539, 23.755, 18.0502, row split2, 11.5979, 22.0263, 16.7367, row split3, 11.1431, 22.9253, 17.4198, row split4, 11.7208, 21.7954, 16.5613, merge path, 5.126, 49.8358, 37.8678, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/circuit5M/circuit5M.mtx, 5558326, 5558326, 59524291, 0, 462, 4498, 4382, 28332, 5162008, 2566, 1248, 816, 778, 332, 2290, 78, 20, 19, 26, 11, 10, 94, 157, 7, 13, 18, 19, 15, 10, 17, 4, 5, 1, 1, 1481, 348608, 20, 10.709, 1356.62, 126.68, 868.029, cusparse, 260.078, 29.2955, 12.8588, cusparse2, 188.763, 40.3634, 17.7169, row split, 239.612, 31.7977, 13.9571, row split2, 248.862, 30.6158, 13.4383, row split3, 298.941, 25.487, 11.1871, row split4, 306.228, 24.8805, 10.9209, merge path, 306.228, 24.8805, 10.9209, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/citationCiteseer/citationCiteseer.mtx, 268495, 268495, 2313294, 0, 37842, 34555, 29113, 24317, 20251, 17352, 14501, 12071, 10186, 8502, 7248, 5961, 5117, 4456, 3907, 3271, 2786, 2445, 2075, 1914, 1703, 1412, 1302, 1129, 1025, 921, 856, 742, 720, 633, 581, 9601, 0, 8.61578, 16.2825, 1.88984, 17.7068, cusparse, 70.0105, 4.22939, 2.24323, cusparse2, 10.0064, 29.5913, 15.695, row split, 7.5487, 39.2255, 20.8049, row split2, 8.31227, 35.6222, 18.8937, row split3, 7.05368, 41.9783, 22.265, row split4, 7.64768, 38.7179, 20.5356, merge path, 5.98771, 49.4516, 26.2287, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/ins2/ins2.mtx, 309412, 309412, 2442073, 0, 0, 0, 0, 121549, 182326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5537, 12, 7.89263, 590.355, 74.7983, 471.551, cusparse, 19.5707, 15.9721, 9.1562, cusparse2, 24.3719, 12.8257, 7.35246, row split, 36.1586, 8.64485, 4.95576, row split2, 36.9222, 8.46606, 4.85327, row split3, 49.5881, 6.30364, 3.61364, row split4, 50.1637, 6.2313, 3.57217, merge path, 5.99514, 52.1398, 29.8897, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/neos3/neos3.mtx, 512209, 518832, 2055024, 0, 0, 0, 288, 511920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4.01208, 9.04866, 2.25535, 715.678, cusparse, 7.27066, 36.1787, 38.6127, cusparse2, 6.12004, 42.9806, 45.8723, row split, 12.9934, 20.2443, 21.6063, row split2, 14.241, 18.4708, 19.7134, row split3, 12.2984, 21.3883, 22.8273, row split4, 13.139, 20.0201, 21.367, merge path, 5.38265, 48.8687, 52.1565, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/web-Stanford/web-Stanford.mtx, 281903, 281903, 2312497, 172, 28634, 42916, 31033, 26075, 37693, 21949, 10721, 9188, 4754, 16108, 3556, 2833, 2432, 2537, 2312, 4330, 2528, 3041, 3134, 3111, 856, 911, 800, 805, 727, 797, 758, 1002, 876, 787, 921, 13606, 0, 8.20317, 11.3114, 1.37891, 5.37693, cusparse, 48.6022, 6.09025, 3.37355, cusparse2, 9.54675, 31.0053, 17.1746, row split, 7.79385, 37.9786, 21.0373, row split2, 8.49362, 34.8497, 19.3041, row split3, 7.27273, 40.6999, 22.5448, row split4, 7.79526, 37.9717, 21.0335, merge path, 5.91437, 50.0475, 27.7226, 
/data/ctcyang/GraphBLAS/dataset/europar/lowd/wheel_601/wheel_601.mtx, 902103, 723605, 2170814, 0, 358798, 180300, 360599, 1804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 602, 0, 2.40639, 15.5202, 6.44958, 38.4778, cusparse, 17.3411, 16.0235, 27.8444, cusparse2, 10.6463, 26.0996, 45.354, row split, 23.6041, 11.7719, 20.4563, row split2, 25.4845, 10.9033, 18.9469, row split3, 22.4246, 12.391, 21.5322, row split4, 23.7153, 11.7167, 20.3603, merge path, 6.0224, 46.1384, 80.176, 
