filename, num_rows, num_cols, num_nonzeros, row_length_mean, row_length_std_dev, row_length_variation, row_length_skewness, small, big, method1, avg_ms, gflops, gbps, method2, avg_ms, gflops, gbps, method3, avg_ms, gflops, gbps,
/data/ctcyang/GraphBLAS/dataset/europar/highd/F1/F1.mtx, 343791, 343791, 26493323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 29, 80, 58, 325, 2690, 0, 41, 340558, 0, 77.0623, 40.8091, 0.52956, 2.7617, cusparse, 81.4892, 41.6146, 4.77784, cusparse2, 37.9177, 89.4343, 10.2681, row split, 25.9149, 130.857, 15.0239, row split2, 26.2139, 129.364, 14.8525, row split3, 24.8285, 136.583, 15.6813, row split4, 25.0284, 135.492, 15.556, merge path, 25.0284, 135.492, 15.556, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/StocF-1465/StocF-1465.mtx, 1465137, 1465137, 19540253, 29103, 2, 2, 11, 69, 215, 898, 2249, 6889, 14388, 43472, 38353, 174774, 95991, 928010, 11920, 106591, 2189, 4986, 1068, 1208, 362, 357, 295, 204, 150, 136, 103, 77, 117, 94, 87, 767, 0, 13.3368, 2.57377, 0.192983, 1.2728, cusparse, 48.7568, 51.2985, 18.7119, cusparse2, 34.2083, 73.1154, 26.67, row split, 36.6977, 68.1556, 24.8608, row split2, 40.6815, 61.4812, 22.4262, row split3, 34.6072, 72.2725, 26.3625, row split4, 37.2005, 67.2344, 24.5248, merge path, 37.2005, 67.2344, 24.5248, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/audikw_1/audikw_1.mtx, 943695, 943695, 76708153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 18, 0, 0, 0, 0, 0, 3603, 0, 0, 939912, 0, 81.2849, 42.4453, 0.522179, 2.26782, cusparse, 139.767, 70.2502, 7.87463, cusparse2, 100.102, 98.0861, 10.9949, row split, 72.6796, 135.095, 15.1433, row split2, 73.3699, 133.824, 15.0009, row split3, 69.7349, 140.8, 15.7828, row split4, 70.0919, 140.082, 15.7024, merge path, 70.0919, 140.082, 15.7024, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/bmw3_2/bmw3_2.mtx, 227362, 227362, 11061269, 0, 8, 371, 20, 211, 524, 26, 116, 703, 66, 101, 539, 24, 168, 314, 539, 391, 6730, 98, 268, 529, 231, 488, 1409, 325, 696, 3043, 458, 450, 2422, 210, 249, 205635, 0, 48.6505, 13.8112, 0.283887, 0.941052, cusparse, 18.0392, 78.4869, 11.409, cusparse2, 14.4204, 98.1832, 14.2721, row split, 11.4197, 123.983, 18.0223, row split2, 11.6755, 121.266, 17.6275, row split3, 10.8868, 130.051, 18.9045, row split4, 11.0384, 128.266, 18.6449, merge path, 11.0384, 128.266, 18.6449, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/bmwcra_1/bmwcra_1.mtx, 148770, 148770, 10495233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 1, 3, 20, 0, 0, 148650, 0, 70.5467, 18.508, 0.262351, 5.39461, cusparse, 16.8067, 79.932, 9.5633, cusparse2, 12.5669, 106.899, 12.7897, row split, 9.87164, 136.086, 16.2817, row split2, 9.97009, 134.742, 16.1209, row split3, 9.48953, 141.565, 16.9373, row split4, 9.55663, 140.572, 16.8184, merge path, 9.55663, 140.572, 16.8184, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/bone010/bone010.mtx, 986703, 986703, 70679623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 37868, 1, 0, 3, 0, 0, 9, 0, 0, 948804, 0, 71.6321, 15.8104, 0.220717, -1.83825, cusparse, 111.89, 80.8559, 9.60383, cusparse2, 84.7821, 106.709, 12.6746, row split, 67.7335, 133.567, 15.8648, row split2, 68.4796, 132.112, 15.6919, row split3, 65.0059, 139.172, 16.5304, row split4, 65.3438, 138.452, 16.445, merge path, 65.3438, 138.452, 16.445, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/boneS10/boneS10.mtx, 914898, 914898, 54553525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 9, 0, 0, 12, 0, 0, 107180, 1, 0, 3, 0, 0, 21, 0, 0, 807639, 0, 59.628, 20.374, 0.341685, -0.537001, cusparse, 89.4059, 78.1028, 10.1617, cusparse2, 72.9612, 95.7063, 12.452, row split, 55.8944, 124.929, 16.2541, row split2, 56.7868, 122.966, 15.9987, row split3, 53.2188, 131.21, 17.0713, row split4, 53.6329, 130.197, 16.9395, merge path, 53.6329, 130.197, 16.9395, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/crankseg_2/crankseg_2.mtx, 63838, 63838, 14085021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63838, 0, 220.637, 95.8757, 0.434541, 2.85133, cusparse, 18.2916, 98.5633, 7.96105, cusparse2, 19.774, 91.1742, 7.36423, row split, 11.468, 157.21, 12.698, row split2, 11.516, 156.554, 12.645, row split3, 11.2814, 159.81, 12.908, row split4, 11.298, 159.576, 12.8891, merge path, 30.5006, 59.1097, 4.77435, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/inline_1/inline_1.mtx, 503712, 503712, 36312631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 7716, 0, 0, 495684, 0, 72.0901, 35.6321, 0.494271, 2.45077, cusparse, 69.7519, 66.6364, 7.89106, cusparse2, 49.0845, 94.6941, 11.2136, row split, 35.2066, 132.021, 15.6339, row split2, 35.6484, 130.385, 15.4401, row split3, 33.7251, 137.821, 16.3207, row split4, 33.9629, 136.856, 16.2064, merge path, 33.9629, 136.856, 16.2064, 
/data/ctcyang/GraphBLAS/dataset/europar/highd/ldoor/ldoor.mtx, 952203, 952203, 45570273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 903, 0, 0, 930, 1347, 949023, 0, 47.8577, 11.9466, 0.249627, 0.0202696, cusparse, 83.9271, 69.5007, 10.1981, cusparse2, 63.201, 92.2928, 13.5425, row split, 47.8793, 121.827, 17.8762, row split2, 49.1527, 118.671, 17.413, row split3, 45.5469, 128.066, 18.7916, row split4, 46.2961, 125.993, 18.4875, merge path, 46.2961, 125.993, 18.4875, 
